platform,brand_name,tier,title,price,currency,condition,listing_id,url,original_price
ebay,Kate Spade,attainable luxury,Kate Spade Lena Triple Compartment Shoulder Bag,120.0,USD,Pre-owned - Excellent,v1|407153797032|0,https://www.ebay.com/itm/407153797032?_skw=Kate+Spade+handbag&hash=item5ecc41e7a8:g:eaIAAeSwbS9qhH1u&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbyZLl%2FhXIsksmsmE5ctTSMxXkDs2UvjNJ6yE%2FBOeMEfpBNrxjY30748Hcovxgp2F6g6kFOSwLo5C6sE1tLZA1mfVN98BGfwYjkohVaPCBbWwOjsh7h1k%2Fk06AQ9M7TsZdPZm%2BSItbnaLmCw5Ruz%2F42A6I6iLPRXrstrcAey3TyScwdohpNC0%2Bo1cRTgKKWBe3aRNQbx7dGustaFRXD7p8yCKB%2BVOuYg9vDD%2ByG8Z9k5XSRuIJ3Iek7STJnlMsbpZB4gp6njh9JR5KUcyoyw0stoXntDIKJiCJhvzqlfIibwA%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Cameron Medium Satchel Crossbody Bag Green Bean Leather Wkru5851,50.0,USD,Pre-owned - Good,v1|236888805668|0,https://www.ebay.com/itm/236888805668?_skw=Kate+Spade+handbag&hash=item3727ac5124:g:k7kAAeSwKNZqNwT~&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZDKeRkTXFk7uZ2iBqE%2BTq1mpE%2Bv43q%2F%2ByVRPLVVSYULS9qWkDrDvlRmocAfGpdhwc2E4e%2FQHGMyabgznnQiXdRutYFSSpcyp0Ek7ekzbn9Djqoc2r4N6m4T9EKYmQE3pp5HqZqm%2FCttA3IxtcwUYxMZyOwnNHwC%2FJCai20lulwg43hgw%2FaUBJSTzKePih%2BnTmXsAdyDaAtfoINN18WZ3B55xmof%2Bd461k1qz7gOJqTGca1Wfs%2FBW1GLB7wBgUTRphfl%2FPJ6Mce00v6j42MEgaw17OHxE8E%2BzrSuHuobV5mBw%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Lena Triple Compartment Shoulder Bag,120.0,USD,Pre-owned - Excellent,v1|407153797032|0,https://www.ebay.com/itm/407153797032?_skw=Kate+Spade+handbag&hash=item5ecc41e7a8:g:eaIAAeSwbS9qhH1u&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbyZLl%2FhXIsksmsmE5ctTSMxXkDs2UvjNJ6yE%2FBOeMEfpBNrxjY30748Hcovxgp2F6g6kFOSwLo5C6sE1tLZA1mfVN98BGfwYjkohVaPCBbWwOjsh7h1k%2Fk06AQ9M7TsZd0szdpWMriYl9LD0CpqM8EMZBdj%2Bm9cFKTMI9ji8j8AAbRR5yY7dwpxjgpQNia3%2BL%2FWwjYJtoMabsDsLCWLN%2FSFfmMa8R44UEelvxyQ1vPlMAeLbcJvspu7ZoV9OfP7pNSgHBHIjCYZmaLWiyp36Ioqz%2BAQj92mzM1e5E0SsX1eQ%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Cameron Medium Satchel Crossbody Bag Green Bean Leather Wkru5851,50.0,USD,Pre-owned - Good,v1|236888805668|0,https://www.ebay.com/itm/236888805668?_skw=Kate+Spade+handbag&hash=item3727ac5124:g:k7kAAeSwKNZqNwT~&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZDKeRkTXFk7uZ2iBqE%2BTq1mpE%2Bv43q%2F%2ByVRPLVVSYULS9qWkDrDvlRmocAfGpdhwc2E4e%2FQHGMyabgznnQiXdRutYFSSpcyp0Ek7ekzbn9Djqoc2r4N6m4T9EKYmQE3prFSkgWdgAXiylLuDHorIHx%2BB5yetlpWTYNVj1jRk4uAMOt7yz%2FGmOlgknF8uJODhpesQ0yjHEXqoJQGu8MQrNh4wRwSAI9JpWmP10GY0bYZKT4oTUZMCGqilAFICgd83pwucCIeCTOwDp7z%2FPorY9pAB2VQYH7%2Fl5WjlWPcv7vkg%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Green SUITE Large Work Tote Pistachio Ice Excellent Condition!,79.99,USD,Pre-owned - Excellent,v1|278282124492|0,https://www.ebay.com/itm/278282124492?_skw=Kate+Spade+handbag&hash=item40cae83ccc:g:C-sAAeSws4lqgBQ6&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaxCXjz1oxrSgcvmkTAmKhPOdqYZHDPuy4OhGEK%2BgG5QRgDf1xmWlu%2FGTkU8G0X6e%2BI8vHH6LUbaTpBqhBUhGcOReyH5DqxrIZYO1nNxo%2BnAE0co%2B2BAYEhHFaNSjT%2BOxpaHznlPk24laTj98bFNCEO2dP5GgrPyWj%2BDU0YHJQtZbLUgEMhjSvATggqvaS7COvYA%2FFCfIcHK1EFLmm1B5CcFDhwqWIhSqvGKs6Tp0YmTO17PSUmzEGCbcZOW0EI69iid6cDFyb25TjXT32ZisGrwNQsDCNIqexRo5vlClogaw%3D%3D,
ebay,Kate Spade,attainable luxury,KATE SPADE WOMENS LISE PATENT LEATHER SATCHEL LIGHT GRAY,34.95,USD,Pre-owned - Excellent,v1|178234258663|0,https://www.ebay.com/itm/178234258663?_skw=Kate+Spade+handbag&hash=item297f96f4e7:g:ENwAAeSwYN1qNEAd&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbdDFgs14hVdcOfKtiMeRpBtHaZ1TbY4ugUKAXwi78e38aXkgTZhCkXR73H%2FUprxk7tDsGHG4a2DrN9HVPzC%2FXBQH9z%2B6Z2xZFdyDdW8E%2FsKxlZ%2BgUB4tKdcPLX9nvDjLLDCCx93b--K7KdBBpPQr98O3uGrLmMLv3wctcUXWxhGFPicAHQ6kPtTP1fhQ%2BvYlgvsJ5Pbj39nzecZ6H3B%2BGOLpwgEy%2BxHycEDlhj0oejf6pUMVYdxU4T7vH8ZOPXBzRobVr94XMS2eyVIMN8oOmmFc%2FhMl5DkUEWHxjlIZk99Q%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade New York Dual Tone Colorblock Continental Zip-around Wallet,54.99,USD,Pre-owned - Excellent,v1|168631450606|0,https://www.ebay.com/itm/168631450606?_skw=Kate+Spade+handbag&hash=item274337bbee:g:M1YAAeSw5B5qiMTX,
ebay,Kate Spade,attainable luxury,KATE SPADE LARGE BLACK PURSE HANDBAG TOTE BAG,49.99,USD,Pre-owned - Good,v1|318749030912|0,https://www.ebay.com/itm/318749030912?_skw=Kate+Spade+handbag&hash=item4a36ec3a00:g:BEUAAeSwQOlqdeZf,
ebay,Kate Spade,attainable luxury,Kate Spade New York Orchard Street Treana Pebble Shoulder Bag,49.97,USD,Pre-owned - Good,v1|377404268847|0,https://www.ebay.com/itm/377404268847?_skw=Kate+Spade+handbag&hash=item57df0c212f:g:aY0AAeSw1yVqd5v-,
ebay,Kate Spade,attainable luxury,kate spade New York Wilson Road Alyse Satchel Black Tote Bag Nylon Purse Handbag,68.95,USD,Pre-owned - Good,v1|318765308965|0,https://www.ebay.com/itm/318765308965?_skw=Kate+Spade+handbag&hash=item4a37e49c25:g:M6cAAeSweBdqD6l7,
ebay,Kate Spade,attainable luxury,Authentic Kate Spade Eva Medium Satchel WKRU5696 Saffiano Leather Pink 2Way Bag,150.0,USD,Pre-owned - Good,v1|198587691731|0,https://www.ebay.com/itm/198587691731?_skw=Kate+Spade+handbag&hash=item2e3cbfb2d3:g:z5MAAeSwh3NqiRP5,
ebay,Kate Spade,attainable luxury,KATE SPADE NEW YORK Eva Top Satchel Ash Metallic Brown Handbag Purse w/ Wallet,169.99,USD,Pre-owned - Excellent,v1|188157947134|0,https://www.ebay.com/itm/188157947134?_skw=Kate+Spade+handbag&hash=item2bcf166cfe:g:pCEAAeSw8sRpFqgN,
ebay,Kate Spade,attainable luxury,"kate spade new york Beige/Brown Colorblock Crossbody Bag, Zip, Gold HW",30.0,USD,Pre-owned - Good,v1|307138110849|0,https://www.ebay.com/itm/307138110849?_skw=Kate+Spade+handbag&hash=item4782dba581:g:pnsAAeSwqn9qh4dr,
ebay,Kate Spade,attainable luxury,"kate spade new york Black Pebbled Crossbody Bag, Zip, Gold HW",18.0,USD,Pre-owned - Fair,v1|307138118918|0,https://www.ebay.com/itm/307138118918?_skw=Kate+Spade+handbag&hash=item4782dbc506:g:cOgAAeSw9Idqh4mM,
ebay,Kate Spade,attainable luxury,Teal Kate Spade Bag With Matching Wallet,79.99,USD,Pre-owned - Fair,v1|188827424659|0,https://www.ebay.com/itm/188827424659?_skw=Kate+Spade+handbag&hash=item2bf6fdd793:g:cY4AAeSwtFxqiGNX,
ebay,Kate Spade,attainable luxury,kate spade new york Brown Pebbled Shoulder Bag Zip Gold Hardware,42.0,USD,Pre-owned - Excellent,v1|407120902433|0,https://www.ebay.com/itm/407120902433?_skw=Kate+Spade+handbag&hash=item5eca4bf921:g:j0EAAeSwjF1qconN&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaDk2a1%2FZ3gTXADD22aex7aeZdmR2bejs7gkg2sYTw9qEBz%2BmVGtks4LwRBrDAzSoydusrSfkO%2BxicUZ%2BBSPD3jk6%2BM6B5hax0pTmlCKQyomCG2iwd3YbmdtIPY8aGNBq2Iqg%2FvMgSVqwSoaan9kUzzKMeH2lSohc3XnxXFz1MSmXWW0AUacqCdKL7qQnHBxl8w6Jn7s2hO%2FlKnP%2FbsQBaY4i1ZGmoZ%2BtVClLQS5w4AXB1NxwUeSlvloGF09261UoXwwK9JlEARaB6f26sO%2F66T6T2jXb1W6JT1ujVri6SJ5w%3D%3D,
ebay,Kate Spade,attainable luxury,kate spade patent leather lime green clutch,50.0,USD,Pre-owned - Excellent,v1|366535459457|0,https://www.ebay.com/itm/366535459457?_skw=Kate+Spade+handbag&hash=item5557374281:g:lrsAAeSwX5NqMguq&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaK%2FZRVSY%2FSmNt1KsDk3A%2FKcjf61hWky8URTC%2F2949ifiQukVuALHBv%2FxVVUz4UaNLmw6Ng3Zn0ysrCpPJNtl6b%2BW09RX%2Bx%2F3vJzL4acz42NBwTpyTi2X91JKr3qxu6V6UeM%2BRnZ6px%2B8vV9vz0ktY9e72fojsf3NUUFGSlIGNIzExewidcVQil2IBZEa%2FGqp8zRd6h64NhUge2gDw0l570ghqQiV3EDpxF4SlJqzyvhBETA%2Bpq5VN4iJuuTkpsVz6CJCUTvsWUTl7xLbKmc3ewyt2m%2FRhRYQyD6Nxk%2BY7lFQ%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade New York STEVIE Classic Black Nylon/Leather Hobo Bag Purse Satchel,39.95,USD,Pre-owned - Good,v1|257481123868|0,https://www.ebay.com/itm/257481123868?_skw=Kate+Spade+handbag&hash=item3bf312281c:g:NpsAAeSwB3Fp5h9I&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGa7LLPwQdpJgW6oLCo%2Fl37%2BAleMeXLtCDNyuWM6X1NeVANP3CFnXwczqO%2F9QGbnA08lS7uHLzFZ4%2F8J6ltgEk30XLSP1euwnJtwjXhqmzOXXDsir3dDFNlu4q6rYWBwUgKzO3OXVLhjlMWseVwNRre%2FwiRnf3AkWVtlZ47m952hWIinrMcgNTQWJLA75en7uKthnInR6B0O%2BpHM58fpoSmuUNMG12BcGimDbIeLUmOtgbcmMos8YGY4fsXmu3dy8xfgE6GfkxeBX7jzYsstptWAar6AuQhRHHOiWNzffbLtYw%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade New York Jazz Things Up Little Len peeking Cat tote,250.0,USD,Pre-owned - Good,v1|398312979092|0,https://www.ebay.com/itm/398312979092?_skw=Kate+Spade+handbag&hash=item5cbd4dba94:g:v14AAeSw5B5qiPfd,
ebay,Kate Spade,attainable luxury,Kate Spade New York Black & Cream Jacquard Shoulder Bag Purple Lining,69.0,USD,Pre-owned - Good,v1|820032526933|0,https://www.ebay.com/itm/820032526933?_skw=Kate+Spade+handbag&hash=itembeedbf5a55:g:ljkAAeSw3EVqiMMr,
ebay,Kate Spade,attainable luxury,Vintage Kate Spade shoulder bag,27.0,USD,Pre-owned - Good,v1|398313254743|0,https://www.ebay.com/itm/398313254743?_skw=Kate+Spade+handbag&hash=item5cbd51ef57:g:Ri8AAeSw6o5qiStn,
ebay,Kate Spade,attainable luxury,Kate Spade New York Black Saffiano Leather Handbag Shoulder Bag,79.99,USD,Pre-owned - Excellent,v1|398312766542|0,https://www.ebay.com/itm/398312766542?_skw=Kate+Spade+handbag&hash=item5cbd4a7c4e:g:AzEAAeSw3h9qiNiN,
ebay,Kate Spade,attainable luxury,Kate Spade New York Black Leather Crossbody Wallet Bag,39.0,USD,Pre-owned - Good,v1|298608026366|0,https://www.ebay.com/itm/298608026366?_skw=Kate+Spade+handbag&hash=item45866ce2fe:g:TU0AAeSwLBFqiSRV,
ebay,Kate Spade,attainable luxury,Kate Spade Crossbody Bag Leather Women OS Red Excellent Saffiano Gold Hardware,57.0,USD,Pre-owned - Excellent,v1|366621228111|0,https://www.ebay.com/itm/366621228111?_skw=Kate+Spade+handbag&hash=item555c53fc4f:g:CskAAeSwhFRqiLtM,
ebay,Kate Spade,attainable luxury,Kate Spade New York Pink Zip Tote With Purse Organizer,99.99,USD,Pre-owned - Excellent,v1|237022584726|0,https://www.ebay.com/itm/237022584726?_skw=Kate+Spade+handbag&hash=item372fa59f96:g:904AAeSwEQFqiSHc,
ebay,Kate Spade,attainable luxury,"Kate Spade New York Mavis Street Jeralyn Rose Gold Glitter Tote Bag 9"" x 11""",38.0,USD,Pre-owned - Excellent,v1|147520520921|0,https://www.ebay.com/itm/147520520921?_skw=Kate+Spade+handbag&hash=item2258e882d9:g:sRoAAeSwEU1qiMzP,
ebay,Kate Spade,attainable luxury,KATE SPADE Small Cedar Street Tenley Teal Aqua Leather Crossbody Zip Bag Purse,24.77,USD,Pre-owned - Good,v1|377439782228|0,https://www.ebay.com/itm/377439782228?_skw=Kate+Spade+handbag&hash=item57e12a0554:g:VzIAAeSwaONqiOaU,
ebay,Kate Spade,attainable luxury,Kate Spade New York Wellesley Tote Black Leather Shoulder Work Bag,69.99,USD,Pre-owned - Excellent,v1|800547107901|0,https://www.ebay.com/itm/800547107901?_skw=Kate+Spade+handbag&hash=itemba6453743d:g:Rt8AAeSwqX5qiN6M,
ebay,Kate Spade,attainable luxury,Kate spade new york Black Crossbody Bag Zip Top Detachable Adjustable Strap,69.0,USD,Pre-owned - Good,v1|800547163053|0,https://www.ebay.com/itm/800547163053?_skw=Kate+Spade+handbag&hash=itemba64544bad:g:iIsAAeSw~7pqiOYv,
ebay,Kate Spade,attainable luxury,Kate Spade black pebble leather small shoulder bag,10.0,USD,Pre-owned - Fair,v1|307139909979|0,https://www.ebay.com/itm/307139909979?_skw=Kate+Spade+handbag&hash=item4782f7195b:g:IPkAAeSwrd5qiNsV,
ebay,Kate Spade,attainable luxury,Kate Spade Black Patent leather Satchel Bow Accent Gold Hardware Zip Closure,35.0,USD,Pre-owned - Good,v1|287308138457|0,https://www.ebay.com/itm/287308138457?_skw=Kate+Spade+handbag&hash=item42e4e647d9:g:9icAAeSwBeNp9nwN&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGa7TJzMwn8AzFXYvCbxHfsNg7ihEJorbgzQmtlx8pvo3AtH3raU7GU%2BKlpiozUCf%2BLVVpcOeDgmzw92YMrxNc9UqMgQYoBs%2BBp0M0HkoDmq1UhoA1lTt%2FjIYx%2B4oBLQIUhCmTHMfKkLOmBGFOgSfLmqzsv0hSq9FcB9I2GboldcKJf8WtTvzwE14pDfVW402ydFi2M%2BVW72opJ3Hl4L482D76g9OVlPePNU4myG7gQ3DNMMvihYEaHebbN%2FoydXgrLZ6NdQHLe4HGbcqD8R485x8%2BTBv1FZw3%2FJw8FLlx8JGg%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Black Pebbled Leather Satchel Tote Shoulder Bag Purse Handbag,39.99,USD,Pre-owned - Good,v1|227188559681|0,https://www.ebay.com/itm/227188559681?_skw=Kate+Spade+handbag&hash=item34e57e4f41:g:VJIAAeSwCZZpdkT~&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGa76nf2WpKyz2fzWgfd%2FeUYA%2FHAhzF18zI6vqoJ1L73UvEH5uMmScJ30yr263iLY5QYXZMGN6b2qzaYnqTuijb7iT6OkX84R2LoDK%2BdwWFaGshvHcERqT6GVlkCsrv%2B34yglnnQdAfuqEBGB%2F3LE%2FwYbH2B6Z71ZD3Yrm3dKQrYbFJySp9OSy5LMn10BWAG4r7Ri4AwnJvk3zngdwPSJjECwr9NsgDAVqy17vuOE2giTQANZP1nd12aZe%2BJVfj4kuYVypQ4T9NnKY7ijyrkEcp4Y2PbOkYcR1erIZt4w2Euww%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Black Hayes Street Isobel Small Leather Satchel w/ Match WALLET EUC,125.0,USD,Pre-owned - Excellent,v1|257687374025|0,https://www.ebay.com/itm/257687374025?_skw=Kate+Spade+handbag&hash=item3bff5d48c9:g:FOsAAeSwrd5qg83c&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYJIh2Ss94xEQNkdfhO%2FTzqLvieaqN95ciy9MMLiubRcc4BvcUkiO9WdqvXqQkboDdqW1JV0dVkHXUJksj3o2kLPQ4An3p1wqEXU1LSbvs3nX%2BV8AOBCtdXyq4Clo9Fbx2YCnEwhkTK9r8Gsrr9Qa3VuV2qkZrrcjHszX3v9kb1nQhNNxB9nxGwGD7QjDRHB9kWfv4PMXBn8UuE%2BFvAWqMK0juFMob1CWXPdP008ANhuxUp%2BUga66vCCAXHfRMsLTFbm349nGSp0AnrDOr%2FRmVbeaNC6p%2FWwDmo4bXniFqByg%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Leila medium triple compartment leather handbag-excellent condition,70.0,USD,Pre-owned - Excellent,v1|407111155624|0,https://www.ebay.com/itm/407111155624?_skw=Kate+Spade+handbag&hash=item5ec9b73fa8:g:-8YAAeSwVDJqbOXD&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGay5o8hyUIxePf9rayIXI3K2DU5ERniaWHg4ZG1NSogqNA%2F4hOfMCJUcxyV9Spc6N563733qA%2BlAMIomA%2B0m8Af0J1IYGk8EEPgfLy%2BFV1fyKHpBYYmEh1VjcbqK6ZAB%2FDtSZDDDozgMoWzuAHTSjJwF7437PtD1sRFArQDmFxKO3CeyWUz%2FtB%2BPfyDiVmi4n8gwO32X1hXb34b4%2Fp6gR1xzU3EoyISRAJRLU9pTzj1XCSkuTaT8m3kSQFo6KzbjcWXoaxO1CCIyFIXT3%2FzCNyaqaTHl92O0RNM03ge9Kxxog%3D%3D,
ebay,Kate Spade,attainable luxury,kate spade new york Spade Flower Tote Bag Zip Top Beige/Ivory Bag Charm,89.0,USD,Pre-owned - Excellent,v1|227486264559|0,https://www.ebay.com/itm/227486264559?_skw=Kate+Spade+handbag&hash=item34f73cecef:g:8pUAAeSwnsNqiRNa,
ebay,Kate Spade,attainable luxury,KATE SPADE - Hand Bag. Great Shape,239.97,USD,Pre-owned - Good,v1|198587170674|0,https://www.ebay.com/itm/198587170674?_skw=Kate+Spade+handbag&hash=item2e3cb7bf72:g:JIUAAeSw4YFpW1dv,
ebay,Kate Spade,attainable luxury,Kate Spade Satchel Bag Womens Medium Black Leather Top Handle Crossbody Purse,79.99,USD,Pre-owned - Good,v1|168631884384|0,https://www.ebay.com/itm/168631884384?_skw=Kate+Spade+handbag&hash=item27433e5a60:g:Rs8AAeSw-8lqiTBf,
ebay,Kate Spade,attainable luxury,"kate spade new york Black Crossbody Bag, Magnetic Close, Pockets, Gold HW",30.0,USD,Pre-owned - Good,v1|307138114856|0,https://www.ebay.com/itm/307138114856?_skw=Kate+Spade+handbag&hash=item4782dbb528:g:1jkAAeSw2G9qh4hb,
ebay,Kate Spade,attainable luxury,Kate Spade Leather Top Handle Bag Purse,55.0,USD,Pre-owned - Good,v1|158150680776|0,https://www.ebay.com/itm/158150680776?_skw=Kate+Spade+handbag&hash=item24d283e0c8:g:QEsAAeSwYwVpZUoo,
ebay,Kate Spade,attainable luxury,Kate Spade New York Light Blue Dome Satchel Crossbody Bag Saffiano Leather,45.99,USD,Pre-owned - Good,v1|398311803163|0,https://www.ebay.com/itm/398311803163?_skw=Kate+Spade+handbag&hash=item5cbd3bc91b:g:NdYAAeSw0DRqNu0p,
ebay,Kate Spade,attainable luxury,Kate Spade Tippy Medium Triple Compartment Satchel Tamarillo WKRU6705 EUC,59.0,USD,Pre-owned - Excellent,v1|147461061505|0,https://www.ebay.com/itm/147461061505?_skw=Kate+Spade+handbag&hash=item22555d3b81:g:zaMAAeSwLuxqZQ9U&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZGZo5IKicnpV0xPVnVqnk4WErc8PMqbczPh4bpYlZTpbS2B0Gn8xrecArcCFjB1H%2FplNr4Nr8wAFF87%2FY0dBx5RuDQRlQz3OnaX1OUW1rNE9W3FFaXr4LIcjzFDLctdS6YNikD1Uyus4UDBSv4bd3wzfyuyaiptaHxoZR0TwSMDb35Rge7wZFe8CepQ9zGjdYGcMCOWSQNepDR5IQzbFchBlbnw1Akwp69qAfCgnVYdBWuIHeBupPg5p6Um9mdLhxsLZnAKhzzsAfoWuiZxcJbDboKV0h8PLchzsbh%2FKcd6A%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade New York Crossbody Purse & Matching Wallet Set Black Cream Gold,62.99,USD,Pre-owned - Excellent,v1|336749285002|0,https://www.ebay.com/itm/336749285002?_skw=Kate+Spade+handbag&hash=item4e67d24e8a:g:WPwAAeSw3B1qhJ1s&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaBpbCEeIFYAzf7pSIPj0nIazpvbHGK0CkQPvxQ1gDszmSuW%2FU33zh3biJV6msvEMbzAs8mfuVFyhHU%2F8bAInKlseXDU9DgSiawIS9Wq%2FHSTxT7cn%2Bc7J02RgJXIU1piWsb350Rd7pp9lCtjlIM%2Btho3iW1VoTFBHlYSp13XpR%2FO3nSAoagjwlN6%2Fw8Pov7vn%2FS7XlPOG4ghj1VPog12rMZQtzBj%2FgjmquY8kOJHvvZ1E%2FT77bwE7I%2Bn6mMnXu21qs%2BV4dh2QyAmTbRpjpvyRx2HUUW2uNnwuH8BzqofNsZ5w%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Black/Multi Canvas/Leather Crossbody Bag,79.0,USD,Pre-owned - Good,v1|257695803700|0,https://www.ebay.com/itm/257695803700?_skw=Kate+Spade+handbag&hash=item3bffdde934:g:vp0AAOSwzHhni6YJ,
ebay,Kate Spade,attainable luxury,Kate Spade New York Green Ostrich Shoulder Large Bag,47.88,USD,Pre-owned - Good,v1|407121042800|0,https://www.ebay.com/itm/407121042800?_skw=Kate+Spade+handbag&hash=item5eca4e1d70:g:6JIAAOSw8tJkhhmK,
ebay,Kate Spade,attainable luxury,Kate Spade x Clinique Striped Canvas Tote Bag Navy Blue White Green Shoulder Bag,14.69,USD,Pre-owned - Good,v1|820031758644|0,https://www.ebay.com/itm/820031758644?_skw=Kate+Spade+handbag&hash=itembeedb3a134:g:F-wAAeSwTGBpvvGy,
ebay,Kate Spade,attainable luxury,Kate Spade - N.Y Plum Saffiano Leather Padded Rolled Handles Crossbody Bag,94.97,USD,Pre-owned - Excellent,v1|198587169672|0,https://www.ebay.com/itm/198587169672?_skw=Kate+Spade+handbag&hash=item2e3cb7bb88:g:cD8AAeSwMcVpqm5h,
ebay,Kate Spade,attainable luxury,"kate spade new york Striped Tote Bag Gray/Orange, Brown Double Handles, Pockets",42.0,USD,Pre-owned - Good,v1|237022227300|0,https://www.ebay.com/itm/237022227300?_skw=Kate+Spade+handbag&hash=item372fa02b64:g:M-QAAeSwjh5qiN9c,
ebay,Kate Spade,attainable luxury,Kate Spade New York Carson Saffiano Leather Convertible Bag,55.95,USD,Pre-owned - Good,v1|206449014952|0,https://www.ebay.com/itm/206449014952?_skw=Kate+Spade+handbag&hash=item301151f8a8:g:TKoAAeSwpx9qaUPW,
ebay,Kate Spade,attainable luxury,"Kate Spade Check Tweed Carey Flap Shoulder Bag Black & White , Retail $429",100.0,USD,Pre-owned - Good,v1|298607914680|0,https://www.ebay.com/itm/298607914680?_skw=Kate+Spade+handbag&hash=item45866b2eb8:g:WDMAAeSwiTNqiQDS,
ebay,Kate Spade,attainable luxury,Kate Spade New York Herringbone Tweed Wool Shoulder Bag Gray Brown Multi-Color,65.0,USD,Pre-owned - Excellent,v1|318765933914|0,https://www.ebay.com/itm/318765933914?_skw=Kate+Spade+handbag&hash=item4a37ee255a:g:MbUAAeSw-qlqiR~F,
ebay,Kate Spade,attainable luxury,Kate Spade New York Newbury Lane Caning Dally Shopper Tote Bag Preowned WHITE,72.25,USD,Pre-owned - Good,v1|117355565771|0,https://www.ebay.com/itm/117355565771?_skw=Kate+Spade+handbag&hash=item1b52efd2cb:g:DfQAAeSwL8lqfJR8&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGauYGGN5akrBFgfmWmfxpsWhI9TsNxHYNv%2FDa45XrDuhkGwEFguXL1NXlVH0xPxzKBn%2BU4FPombh5TRaC0cOlwDVYhi59GR%2F9S3%2F7JHQXtP40AAwbIhepD%2Flr%2B%2F2Mc7SMGQulkMVgDNo%2FyNRan7MgiVrWaiVM1bkL80EN4KiZRRufvfcTWqOqnKAxNbXrsN7UKSbPlXZF4Ajr6ZP5UC9nNbyhbqt4I15yyBy%2BkWFgGlOjc0Ust3eJ84YEFRyzLtGL69uBwW5OEUd7x%2Fv4Kg0HiruNnIp%2BH8VTQ5aOyokTr7Fg%3D%3D,
ebay,Kate Spade,attainable luxury,Kate Spade Mini/Satchel Handbag Black Leather with matching Wristlet Excellent,70.0,USD,Pre-owned - Excellent,v1|198194940211|0,https://www.ebay.com/itm/198194940211?_skw=Kate+Spade+handbag&hash=item2e2556c933:g:BPEAAeSwW15pt0pI&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYGIGl8iVqEtxOIadzqxRj%2FvrGYPomGeBJ7TkYv1P348e7Jayto8ZnCc%2BvKkT5uVijN31eUnEjk12zDj2dI1iJ9YjaElFKfNI5%2BJ805iFfSDCI1UOG%2B0KKPuRIcjyxNpc%2BYrG5jenuwjJq2BLklDMZ%2FGPVSVkST2PN%2BC95JLVe8g77CyCN4t6gyXBhF5zWlzM%2B7sB07QPKqbK5cY6pmypLbx%2B68ctMUdTvYfRr78KwCA9K24rOFnwGwnBUb%2FAjByZP9ARhP8ncGvKDDH8oloijqjgGSEpOE4h%2BbsDDJaPH%2FSA%3D%3D,
ebay,Tory Burch,attainable luxury,tory burch patent leather handbag,37.5,USD,Pre-owned - Fair,v1|237020144596|0,https://www.ebay.com/itm/237020144596?_skw=Tory+Burch+handbag&hash=item372f8063d4:g:wuEAAeSw~vdqh6fN,
ebay,Tory Burch,attainable luxury,Tory Burch Britten 60405 Black Pebbled Leather Crossbody Bag Rolled Gold,175.0,USD,Pre-owned - Excellent,v1|237022639993|0,https://www.ebay.com/itm/237022639993?_skw=Tory+Burch+handbag&hash=item372fa67779:g:WOUAAeSwALdqiSxc,
ebay,Tory Burch,attainable luxury,tory burch handbag crossbody,52.5,USD,Pre-owned - Good,v1|237020131873|0,https://www.ebay.com/itm/237020131873?_skw=Tory+Burch+handbag&hash=item372f803221:g:X0sAAeSwpEtqh6X7,
